"id","parent_id","level","objectid","objecttype","querystatus","querytime","querytype","name","message","type","metadata.type","talking_about_count","likes","likes.count","shares.count","comments.count","created_time","updated_time"
"49","1","1","153080620724_10159152417185725","data","fetched (200)","2017-05-21 13:42:43.301000","Facebook:<user>/posts","","It was my great honor to deliver the commencement address at the U.S. Coast Guard Academy. CONGRATULATIONS to the Class of 2017!","video","","","{""paging"": {""cursors"": {""after"": ""MTMwMTk5OTk5MzE0NDE3NwZDZD"", ""before"": ""MTcyMzEwMDQ4Nzk0NzU5NwZDZD""}, ""next"": ""https://graph.facebook.com/v2.3/153080620724_10159152417185725/likes?access_token=EAABj9aBk8VwBAFRnaigrqnaYBc5wzXgjUWKK16OgdbriLMl0j4v7BErKRqaYDS645PAGtaIxcfbARnnTnUHX76mE07BGZCRGQqZBfV5QXKbasektPuaOC60fzHdXBhd8rMrmZCJSz9CPGZCSe29w1Fdxf7CZB1egZD&limit=25&after=MTMwMTk5OTk5MzE0NDE3NwZDZD""}, ""data"": [{""id"": ""1723100487947597"", ""name"": ""Paulo Gonzales""}, {""id"": ""10207109748640604"", ""name"": ""Thomas Camp""}, {""id"": ""10209254330170419"", ""name"": ""Dan Helm""}, {""id"": ""179098352617727"", ""name"": ""\u0648\u062d\u064a\u062f \u0648\u062d\u064a\u062f \u0648\u062d\u064a\u062f""}, {""id"": ""173330886528584"", ""name"": ""Gioacchino Panaciaro""}, {""id"": ""10209770108507371"", ""name"": ""Rosy Sangermano Schulz""}, {""id"": ""1367247776695119"", ""name"": ""Onyekachi Okoro""}, {""id"": ""1251601728296373"", ""name"": ""Stephen Kisaika""}, {""id"": ""1968920573377646"", ""name"": ""Rick Prasnicki""}, {""id"": ""10212219289148218"", ""name"": ""Michelle R Lippe Wadley""}, {""id"": ""10210720639044943"", ""name"": ""Betty Ruth""}, {""id"": ""1783580085213623"", ""name"": ""Dean Rockel""}, {""id"": ""1070839019611568"", ""name"": ""Dennis Albergucci""}, {""id"": ""297039314052953"", ""name"": ""Ginger Reich""}, {""id"": ""1138685569509657"", ""name"": ""Mark Portante""}, {""id"": ""1939641332939293"", ""name"": ""Bonnie Riggleman""}, {""id"": ""283135822065759"", ""name"": ""\u6a39\u4fca\u5742\u672c""}, {""id"": ""694102237465146"", ""name"": ""Marlene Alderton""}, {""id"": ""1608773846039088"", ""name"": ""Rhonda Uchytil""}, {""id"": ""1028821100475833"", ""name"": ""Shreoshi Basu""}, {""id"": ""10209980494135938"", ""name"": ""Lisa Hertel""}, {""id"": ""308049459616269"", ""name"": ""Dawood Noorzai""}, {""id"": ""10207325667885010"", ""name"": ""Elchai Dadon""}, {""id"": ""1123007231053993"", ""name"": ""Kellie Snyder- Pugh""}, {""id"": ""1301999993144177"", ""name"": ""Teri von Hartman""}]}","","4105","","2017-05-17T22:34:24+0000","2017-05-21T11:07:47+0000"
"50","1","1","153080620724_10159151681920725","data","fetched (200)","2017-05-21 13:42:43.301000","Facebook:<user>/posts","Timeline Photos","Adversity makes you STRONGER.  Don’t give in.  Don’t back down. And never stop doing what you know is RIGHT.","photo","","","{""paging"": {""cursors"": {""after"": ""MTAxMzQyNjM4NTQwMTQ1NAZDZD"", ""before"": ""MTAyMTI5NTczMzAzMDY5OTgZD""}, ""next"": ""https://graph.facebook.com/v2.3/153080620724_10159151681920725/likes?access_token=EAABj9aBk8VwBAFRnaigrqnaYBc5wzXgjUWKK16OgdbriLMl0j4v7BErKRqaYDS645PAGtaIxcfbARnnTnUHX76mE07BGZCRGQqZBfV5QXKbasektPuaOC60fzHdXBhd8rMrmZCJSz9CPGZCSe29w1Fdxf7CZB1egZD&limit=25&after=MTAxMzQyNjM4NTQwMTQ1NAZDZD""}, ""data"": [{""id"": ""10212957330306998"", ""name"": ""Bryan D. Marcy""}, {""id"": ""401185950268891"", ""name"": ""Leslie Tom""}, {""id"": ""10206327675938464"", ""name"": ""Alan Jouet""}, {""id"": ""10206263194924444"", ""name"": ""Mary White Foster""}, {""id"": ""211746166008612"", ""name"": ""Thatavich Caylan""}, {""id"": ""10213765416156024"", ""name"": ""Karen Albright Johnson""}, {""id"": ""312482052507354"", ""name"": ""Nadia Elmarasi""}, {""id"": ""128194817746739"", ""name"": ""Dawn Rhodes""}, {""id"": ""1907232049553452"", ""name"": ""Billie Lanier""}, {""id"": ""179098352617727"", ""name"": ""\u0648\u062d\u064a\u062f \u0648\u062d\u064a\u062f \u0648\u062d\u064a\u062f""}, {""id"": ""10204660267576928"", ""name"": ""\u0141ukasz Kohut""}, {""id"": ""1210723839043655"", ""name"": ""Michael Fatimehin""}, {""id"": ""1477748378922848"", ""name"": ""Trecy McInnish""}, {""id"": ""149810815448127"", ""name"": ""Juliana Lia""}, {""id"": ""1329489140432648"", ""name"": ""Christian Vaughn""}, {""id"": ""10207114255434590"", ""name"": ""Judy Hamsher Staats""}, {""id"": ""10206942762480750"", ""name"": ""Janette Fletchall""}, {""id"": ""10155330108892188"", ""name"": ""Crystal Webster""}, {""id"": ""10207556938596388"", ""name"": ""Shannon Taylor Bolorin""}, {""id"": ""10206115416857276"", ""name"": ""Michelle Maxwell""}, {""id"": ""960264387391696"", ""name"": ""Amy Acosta""}, {""id"": ""970910742978072"", ""name"": ""John Foster""}, {""id"": ""1893926924156609"", ""name"": ""Drew Murdough""}, {""id"": ""1236770776355517"", ""name"": ""David Jungnitsch""}, {""id"": ""1013426385401454"", ""name"": ""Vasilios Theodorou""}]}","","16071","","2017-05-17T19:55:30+0000","2017-05-21T10:46:18+0000"
"51","1","1","153080620724_10159149867105725","data","fetched (200)","2017-05-21 13:42:43.301000","Facebook:<user>/posts","Timeline Photos","Today we face a new enemy in the fight against terrorism, and again we seek to face this threat together.","photo","","","{""paging"": {""cursors"": {""after"": ""OTQ3MTI5MTQ1MzQ2Njg5"", ""before"": ""MTAyMDUwMzY2NzkxMDE0NTQZD""}, ""next"": ""https://graph.facebook.com/v2.3/153080620724_10159149867105725/likes?access_token=EAABj9aBk8VwBAFRnaigrqnaYBc5wzXgjUWKK16OgdbriLMl0j4v7BErKRqaYDS645PAGtaIxcfbARnnTnUHX76mE07BGZCRGQqZBfV5QXKbasektPuaOC60fzHdXBhd8rMrmZCJSz9CPGZCSe29w1Fdxf7CZB1egZD&limit=25&after=OTQ3MTI5MTQ1MzQ2Njg5""}, ""data"": [{""id"": ""10205036679101454"", ""name"": ""Bob Minuni""}, {""id"": ""10206946131050392"", ""name"": ""Julie Lauer""}, {""id"": ""445287768999799"", ""name"": ""Emre Kum""}, {""id"": ""10208187986766062"", ""name"": ""RhondaandFred Wassmer""}, {""id"": ""215891112127674"", ""name"": ""Jethro Bodean""}, {""id"": ""1042453029119751"", ""name"": ""Larry Velma Bishop""}, {""id"": ""155291868318667"", ""name"": ""William Lai""}, {""id"": ""1825242724384367"", ""name"": ""Gabriel Prestwick""}, {""id"": ""1279509618802931"", ""name"": ""Renay Andrews""}, {""id"": ""1553504744676819"", ""name"": ""Tom Blackwell""}, {""id"": ""10207540023370576"", ""name"": ""Kristi Hundley""}, {""id"": ""691671221033305"", ""name"": ""Nabeel Sn""}, {""id"": ""10207780490464288"", ""name"": ""Susan Haraldson""}, {""id"": ""10153154725772007"", ""name"": ""Brenda Hodges""}, {""id"": ""193413244513797"", ""name"": ""Bhavik Thakkar""}, {""id"": ""993797837373151"", ""name"": ""Nancy Fried""}, {""id"": ""1425438247514484"", ""name"": ""Julie Ewing""}, {""id"": ""1251601728296373"", ""name"": ""Stephen Kisaika""}, {""id"": ""1690461921178588"", ""name"": ""Nina King""}, {""id"": ""132724150610718"", ""name"": ""Thomas Njenga""}, {""id"": ""1570275039668120"", ""name"": ""Terry K. Teague""}, {""id"": ""127473764486950"", ""name"": ""Jimmy Ransford""}, {""id"": ""190060601491027"", ""name"": ""Jack Manzu""}, {""id"": ""550876095070461"", ""name"": ""Pasquale Sebit Onzi""}, {""id"": ""947129145346689"", ""name"": ""Roberto Ivan Villalobos""}]}","","2253","","2017-05-17T12:33:50+0000","2017-05-17T12:33:50+0000"
"52","1","1","153080620724_10159148486175725","data","fetched (200)","2017-05-21 13:42:43.301000","Facebook:<user>/posts","","President Donald J. Trump's tentative schedule for Wednesday, May 17th: Travels to Connecticut Gives remarks at the United States Coast Guard Academy Commencement Ceremony Returns to Washington, D.C.","status","","","{""paging"": {""cursors"": {""after"": ""MjQ5Mjk5MjY4ODgzNDE1"", ""before"": ""MTgzODE2MDk1NjQ1MzIyMgZDZD""}, ""next"": ""https://graph.facebook.com/v2.3/153080620724_10159148486175725/likes?access_token=EAABj9aBk8VwBAFRnaigrqnaYBc5wzXgjUWKK16OgdbriLMl0j4v7BErKRqaYDS645PAGtaIxcfbARnnTnUHX76mE07BGZCRGQqZBfV5QXKbasektPuaOC60fzHdXBhd8rMrmZCJSz9CPGZCSe29w1Fdxf7CZB1egZD&limit=25&after=MjQ5Mjk5MjY4ODgzNDE1""}, ""data"": [{""id"": ""1838160956453222"", ""name"": ""Urlene Lee""}, {""id"": ""157374738134249"", ""name"": ""Debdutta Roy""}, {""id"": ""1764745360456605"", ""name"": ""Vicky Waynick""}, {""id"": ""1077261009086771"", ""name"": ""Wes Murphy""}, {""id"": ""1760472770838654"", ""name"": ""Sterling Banks""}, {""id"": ""10207325667885010"", ""name"": ""Elchai Dadon""}, {""id"": ""461395624193612"", ""name"": ""\u0646\u06cc\u06a9 \u0645\u062d\u0645\u062f \u0645\u0631\u0627\u062f\u06cc""}, {""id"": ""10207881165250887"", ""name"": ""Del Sletten""}, {""id"": ""402315320108440"", ""name"": ""Ruth Teltru""}, {""id"": ""194388537615040"", ""name"": ""Steven Kane""}, {""id"": ""246337019153780"", ""name"": ""Shakil Ahamad""}, {""id"": ""392565977791481"", ""name"": ""Paul Cabral""}, {""id"": ""10208366032337028"", ""name"": ""Rob Robinson""}, {""id"": ""269938756735148"", ""name"": ""Taweesak Taweetanasansombut""}, {""id"": ""717580851730466"", ""name"": ""Lily On""}, {""id"": ""486015798403748"", ""name"": ""Shah Jee Bacha""}, {""id"": ""10153650758007060"", ""name"": ""Arturo Cuenca""}, {""id"": ""1048531131844381"", ""name"": ""Maria Pikschus Turner""}, {""id"": ""10204977356177116"", ""name"": ""Vickie Fuller Nagel""}, {""id"": ""10205948130238834"", ""name"": ""Eliane Duperray""}, {""id"": ""2047135008846723"", ""name"": ""Andrew Boutros""}, {""id"": ""198656383985431"", ""name"": ""Jordan Rosenberg""}, {""id"": ""434964486879571"", ""name"": ""Turner Sharon""}, {""id"": ""10205693637842713"", ""name"": ""Kathy Ahanna""}, {""id"": ""249299268883415"", ""name"": ""Gabriel Haywood""}]}","","714","","2017-05-17T11:30:00+0000","2017-05-21T09:53:33+0000"
"53","1","1","153080620724_10159146919585725","data","fetched (200)","2017-05-21 13:42:43.301000","Facebook:<user>/posts","","It was a great honor to welcome the President of Turkey, Recep Tayyip Erdoğan, to the White House today!","video","","","{""paging"": {""cursors"": {""after"": ""MTg1NzA1MTIzMTI4NDMzNgZDZD"", ""before"": ""MjY3MzMwMzYzNzM3NTE2""}, ""next"": ""https://graph.facebook.com/v2.3/153080620724_10159146919585725/likes?access_token=EAABj9aBk8VwBAFRnaigrqnaYBc5wzXgjUWKK16OgdbriLMl0j4v7BErKRqaYDS645PAGtaIxcfbARnnTnUHX76mE07BGZCRGQqZBfV5QXKbasektPuaOC60fzHdXBhd8rMrmZCJSz9CPGZCSe29w1Fdxf7CZB1egZD&limit=25&after=MTg1NzA1MTIzMTI4NDMzNgZDZD""}, ""data"": [{""id"": ""267330363737516"", ""name"": ""Barbara Hitcho""}, {""id"": ""445287768999799"", ""name"": ""Emre Kum""}, {""id"": ""257074581370845"", ""name"": ""Shirley Farnsworth""}, {""id"": ""10153673363362834"", ""name"": ""\u00d6mer \u00d6zyavuz""}, {""id"": ""1251601728296373"", ""name"": ""Stephen Kisaika""}, {""id"": ""1367247776695119"", ""name"": ""Onyekachi Okoro""}, {""id"": ""127473764486950"", ""name"": ""Jimmy Ransford""}, {""id"": ""10154633878423424"", ""name"": ""Loh Gek Khim""}, {""id"": ""10154386637420303"", ""name"": ""Bobi Rene' Odom""}, {""id"": ""10210735309926284"", ""name"": ""Michael Morrow""}, {""id"": ""402315320108440"", ""name"": ""Ruth Teltru""}, {""id"": ""246337019153780"", ""name"": ""Shakil Ahamad""}, {""id"": ""1385334924917911"", ""name"": ""Mujeeb Manu Kottakkal""}, {""id"": ""1196292963816004"", ""name"": ""Adnan Gurel""}, {""id"": ""717580851730466"", ""name"": ""Lily On""}, {""id"": ""1608467282791134"", ""name"": ""Yasin D\u00f6ner""}, {""id"": ""10210738208784461"", ""name"": ""Tayfun Turk""}, {""id"": ""1000666113348367"", ""name"": ""David Elkins""}, {""id"": ""761703290664681"", ""name"": ""Dhrmendra Darji""}, {""id"": ""1597851883579811"", ""name"": ""Humam Azzawi""}, {""id"": ""10153650758007060"", ""name"": ""Arturo Cuenca""}, {""id"": ""1048531131844381"", ""name"": ""Maria Pikschus Turner""}, {""id"": ""10205948130238834"", ""name"": ""Eliane Duperray""}, {""id"": ""124118611495044"", ""name"": ""Abdul Mulk""}, {""id"": ""1857051231284336"", ""name"": ""Stan John""}]}","","2785","","2017-05-16T20:55:07+0000","2017-05-21T10:43:48+0000"
"54","1","1","153080620724_10159145769160725","data","fetched (200)","2017-05-21 13:42:43.301000","Facebook:<user>/posts","U.S. Industrial Production Surged in April","'U.S. Industrial Production Surged in April'","link","","","{""paging"": {""cursors"": {""after"": ""MTAyMTE1ODU3ODI1NTQxMzEZD"", ""before"": ""MTU1MjkxODY4MzE4NjY3""}, ""next"": ""https://graph.facebook.com/v2.3/153080620724_10159145769160725/likes?access_token=EAABj9aBk8VwBAFRnaigrqnaYBc5wzXgjUWKK16OgdbriLMl0j4v7BErKRqaYDS645PAGtaIxcfbARnnTnUHX76mE07BGZCRGQqZBfV5QXKbasektPuaOC60fzHdXBhd8rMrmZCJSz9CPGZCSe29w1Fdxf7CZB1egZD&limit=25&after=MTAyMTE1ODU3ODI1NTQxMzEZD""}, ""data"": [{""id"": ""155291868318667"", ""name"": ""William Lai""}, {""id"": ""10210152139259937"", ""name"": ""Claude Rosemond""}, {""id"": ""854941817994522"", ""name"": ""Jamison Bennett""}, {""id"": ""10210735309926284"", ""name"": ""Michael Morrow""}, {""id"": ""10213538814654724"", ""name"": ""Lilly Kutty""}, {""id"": ""402315320108440"", ""name"": ""Ruth Teltru""}, {""id"": ""246337019153780"", ""name"": ""Shakil Ahamad""}, {""id"": ""1196292963816004"", ""name"": ""Adnan Gurel""}, {""id"": ""1048531131844381"", ""name"": ""Maria Pikschus Turner""}, {""id"": ""10205948130238834"", ""name"": ""Eliane Duperray""}, {""id"": ""790472384450362"", ""name"": ""Dylan Deon""}, {""id"": ""198656383985431"", ""name"": ""Jordan Rosenberg""}, {""id"": ""434964486879571"", ""name"": ""Turner Sharon""}, {""id"": ""10207852252486308"", ""name"": ""Laura Muckey""}, {""id"": ""249299268883415"", ""name"": ""Gabriel Haywood""}, {""id"": ""238411419952998"", ""name"": ""Lostgrace Smith""}, {""id"": ""1470923109644500"", ""name"": ""Evie May Voelker""}, {""id"": ""1773699886273875"", ""name"": ""Alexander Eccher""}, {""id"": ""10209477584126577"", ""name"": ""Remington Michael""}, {""id"": ""1003912623006032"", ""name"": ""Martina Rogers""}, {""id"": ""176159042886749"", ""name"": ""Vyc Kapsun""}, {""id"": ""116039825642037"", ""name"": ""Joan Duffield""}, {""id"": ""10203997788984312"", ""name"": ""Claire Ruel Anstey""}, {""id"": ""130563344167266"", ""name"": ""Safe Way""}, {""id"": ""10211585782554131"", ""name"": ""Michael Glenn""}]}","","2883","","2017-05-16T16:31:01+0000","2017-05-21T11:03:24+0000"
"55","1","1","153080620724_10159145076745725","data","fetched (200)","2017-05-21 13:42:43.301000","Facebook:<user>/posts","Timeline Photos","I have been asking Director Comey & others, from the beginning of my administration, to find the LEAKERS in the intelligence community...","photo","","","{""paging"": {""cursors"": {""after"": ""MjA1MjY3MTg5ODc2NzQ2"", ""before"": ""MjY3MzMwMzYzNzM3NTE2""}, ""next"": ""https://graph.facebook.com/v2.3/153080620724_10159145076745725/likes?access_token=EAABj9aBk8VwBAFRnaigrqnaYBc5wzXgjUWKK16OgdbriLMl0j4v7BErKRqaYDS645PAGtaIxcfbARnnTnUHX76mE07BGZCRGQqZBfV5QXKbasektPuaOC60fzHdXBhd8rMrmZCJSz9CPGZCSe29w1Fdxf7CZB1egZD&limit=25&after=MjA1MjY3MTg5ODc2NzQ2""}, ""data"": [{""id"": ""267330363737516"", ""name"": ""Barbara Hitcho""}, {""id"": ""1535940813092181"", ""name"": ""Nennette Costes""}, {""id"": ""854941817994522"", ""name"": ""Jamison Bennett""}, {""id"": ""10210735309926284"", ""name"": ""Michael Morrow""}, {""id"": ""10207325667885010"", ""name"": ""Elchai Dadon""}, {""id"": ""1140841436042847"", ""name"": ""Anne Lynch""}, {""id"": ""1919005088378887"", ""name"": ""Hector Gerardo""}, {""id"": ""402315320108440"", ""name"": ""Ruth Teltru""}, {""id"": ""10210954095238120"", ""name"": ""John R Martin""}, {""id"": ""246337019153780"", ""name"": ""Shakil Ahamad""}, {""id"": ""1532876143412312"", ""name"": ""Scott Perkins""}, {""id"": ""1048531131844381"", ""name"": ""Maria Pikschus Turner""}, {""id"": ""1732524957046127"", ""name"": ""Yong C. Ahn""}, {""id"": ""10205948130238834"", ""name"": ""Eliane Duperray""}, {""id"": ""434964486879571"", ""name"": ""Turner Sharon""}, {""id"": ""1038667932935437"", ""name"": ""Dh Pee""}, {""id"": ""249299268883415"", ""name"": ""Gabriel Haywood""}, {""id"": ""10156255860891110"", ""name"": ""Gretchen Cox""}, {""id"": ""238411419952998"", ""name"": ""Lostgrace Smith""}, {""id"": ""1470923109644500"", ""name"": ""Evie May Voelker""}, {""id"": ""1773699886273875"", ""name"": ""Alexander Eccher""}, {""id"": ""10209477584126577"", ""name"": ""Remington Michael""}, {""id"": ""1003912623006032"", ""name"": ""Martina Rogers""}, {""id"": ""1651130258235617"", ""name"": ""Rick Gilmore""}, {""id"": ""205267189876746"", ""name"": ""Gloria Belden""}]}","","2703","","2017-05-16T13:39:54+0000","2017-05-21T11:25:58+0000"
"56","1","1","153080620724_10159144734495725","data","fetched (200)","2017-05-21 13:42:43.301000","Facebook:<user>/posts","Timeline Photos","As President I wanted to share with Russia (at an openly scheduled W.H. meeting) which I have the absolute right to do, facts pertaining to terrorism and airline flight safety. Humanitarian reasons, plus I want Russia to greatly step up their fight against ISIS & terrorism.","photo","","","{""paging"": {""cursors"": {""after"": ""MTAyMDkwNzExMjU0MDE3OTQZD"", ""before"": ""MjY3MzMwMzYzNzM3NTE2""}, ""next"": ""https://graph.facebook.com/v2.3/153080620724_10159144734495725/likes?access_token=EAABj9aBk8VwBAFRnaigrqnaYBc5wzXgjUWKK16OgdbriLMl0j4v7BErKRqaYDS645PAGtaIxcfbARnnTnUHX76mE07BGZCRGQqZBfV5QXKbasektPuaOC60fzHdXBhd8rMrmZCJSz9CPGZCSe29w1Fdxf7CZB1egZD&limit=25&after=MTAyMDkwNzExMjU0MDE3OTQZD""}, ""data"": [{""id"": ""267330363737516"", ""name"": ""Barbara Hitcho""}, {""id"": ""179098352617727"", ""name"": ""\u0648\u062d\u064a\u062f \u0648\u062d\u064a\u062f \u0648\u062d\u064a\u062f""}, {""id"": ""155291868318667"", ""name"": ""William Lai""}, {""id"": ""10211695758781056"", ""name"": ""Walter Pomrenke""}, {""id"": ""987764317947711"", ""name"": ""Stgcsky Teo""}, {""id"": ""1251601728296373"", ""name"": ""Stephen Kisaika""}, {""id"": ""10207325667885010"", ""name"": ""Elchai Dadon""}, {""id"": ""1140841436042847"", ""name"": ""Anne Lynch""}, {""id"": ""10210954095238120"", ""name"": ""John R Martin""}, {""id"": ""402315320108440"", ""name"": ""Ruth Teltru""}, {""id"": ""246337019153780"", ""name"": ""Shakil Ahamad""}, {""id"": ""10211312990011312"", ""name"": ""Serge Hohlov""}, {""id"": ""1736894873004263"", ""name"": ""Dennis Warden""}, {""id"": ""1532876143412312"", ""name"": ""Scott Perkins""}, {""id"": ""1048531131844381"", ""name"": ""Maria Pikschus Turner""}, {""id"": ""1732524957046127"", ""name"": ""Yong C. Ahn""}, {""id"": ""10205948130238834"", ""name"": ""Eliane Duperray""}, {""id"": ""434964486879571"", ""name"": ""Turner Sharon""}, {""id"": ""1038667932935437"", ""name"": ""Dh Pee""}, {""id"": ""10209207038952602"", ""name"": ""Gary Smoyer""}, {""id"": ""938263752898977"", ""name"": ""Shantanu Surve""}, {""id"": ""249299268883415"", ""name"": ""Gabriel Haywood""}, {""id"": ""1323198351129633"", ""name"": ""Amanda Lynn""}, {""id"": ""1799538696936123"", ""name"": ""Trevor Quillmann""}, {""id"": ""10209071125401794"", ""name"": ""Mary Garcia""}]}","","10450","","2017-05-16T12:13:01+0000","2017-05-21T09:54:47+0000"
"57","1","1","153080620724_10159144635630725","data","fetched (200)","2017-05-21 13:42:43.301000","Facebook:<user>/posts","","President Donald J. Trump's tentative schedule for Tuesday, May 16th: Phone call with King Abdullah II of Jordan  Meeting with President Recep Tayyip Erdogan of Turkey Joint statements with President Erdogan Working luncheon with President Erdogan Meeting with Secretary of HHS Tom Price and Director of the OMB Mick Mulvaney","status","","","{""paging"": {""cursors"": {""after"": ""MTAyMDU3MzI3NzgyMjY4NjUZD"", ""before"": ""MTAyMTA3MzUzMDk5MjYyODQZD""}, ""next"": ""https://graph.facebook.com/v2.3/153080620724_10159144635630725/likes?access_token=EAABj9aBk8VwBAFRnaigrqnaYBc5wzXgjUWKK16OgdbriLMl0j4v7BErKRqaYDS645PAGtaIxcfbARnnTnUHX76mE07BGZCRGQqZBfV5QXKbasektPuaOC60fzHdXBhd8rMrmZCJSz9CPGZCSe29w1Fdxf7CZB1egZD&limit=25&after=MTAyMDU3MzI3NzgyMjY4NjUZD""}, ""data"": [{""id"": ""10210735309926284"", ""name"": ""Michael Morrow""}, {""id"": ""402315320108440"", ""name"": ""Ruth Teltru""}, {""id"": ""246337019153780"", ""name"": ""Shakil Ahamad""}, {""id"": ""1048531131844381"", ""name"": ""Maria Pikschus Turner""}, {""id"": ""10205948130238834"", ""name"": ""Eliane Duperray""}, {""id"": ""10206613576633635"", ""name"": ""George D White""}, {""id"": ""249299268883415"", ""name"": ""Gabriel Haywood""}, {""id"": ""1773699886273875"", ""name"": ""Alexander Eccher""}, {""id"": ""343369079170209"", ""name"": ""Cecilia Niumagumagu""}, {""id"": ""176159042886749"", ""name"": ""Vyc Kapsun""}, {""id"": ""116039825642037"", ""name"": ""Joan Duffield""}, {""id"": ""10158644015535556"", ""name"": ""Kara Kenner""}, {""id"": ""1802572560056550"", ""name"": ""Isidro Hernandez""}, {""id"": ""1123001727723884"", ""name"": ""Todd Goldmeyer""}, {""id"": ""260916177684461"", ""name"": ""Asit Jain""}, {""id"": ""824861617640104"", ""name"": ""Ann Stone""}, {""id"": ""1266703416680384"", ""name"": ""Leah Reichner""}, {""id"": ""1707326272617016"", ""name"": ""Mike Pack""}, {""id"": ""117700362141401"", ""name"": ""Briatty Rooder""}, {""id"": ""10206877629493146"", ""name"": ""Debbie Schultz""}, {""id"": ""1027699610585018"", ""name"": ""Ken Wright""}, {""id"": ""827732750507"", ""name"": ""Tom McCabe""}, {""id"": ""127017101202642"", ""name"": ""Josephine Ward""}, {""id"": ""1184130328272521"", ""name"": ""John R Doon""}, {""id"": ""10205732778226865"", ""name"": ""Nicholas Farmer""}]}","","841","","2017-05-16T11:37:53+0000","2017-05-21T07:34:12+0000"
"200","1","1","153080620724_10159177709830725","data","fetched (200)","2017-05-22 16:13:22.222000","Facebook:<user>/posts","The White House","Thank you King Salman and Saudi Arabia!","video","","","{""paging"": {""cursors"": {""after"": ""MTAyMDYyNjkzMTcwNjY3MjYZD"", ""before"": ""MTAyMDk2MjIyNTY0NjI3MTEZD""}, ""next"": ""https://graph.facebook.com/v2.3/153080620724_10159177709830725/likes?access_token=EAABj9aBk8VwBAFRnaigrqnaYBc5wzXgjUWKK16OgdbriLMl0j4v7BErKRqaYDS645PAGtaIxcfbARnnTnUHX76mE07BGZCRGQqZBfV5QXKbasektPuaOC60fzHdXBhd8rMrmZCJSz9CPGZCSe29w1Fdxf7CZB1egZD&limit=25&after=MTAyMDYyNjkzMTcwNjY3MjYZD""}, ""data"": [{""id"": ""10209622256462711"", ""name"": ""KMudry Watson""}, {""id"": ""178108332695677"", ""name"": ""Benjamin Beeler""}, {""id"": ""1348110585235837"", ""name"": ""Leung Ho Man""}, {""id"": ""1244148938935882"", ""name"": ""Donna Eardley""}, {""id"": ""1557131610986522"", ""name"": ""Jordan Borsanyi""}, {""id"": ""10204628051843829"", ""name"": ""Stephanie Shows Weems""}, {""id"": ""10158179193970206"", ""name"": ""Nicola Deidda""}, {""id"": ""1647798315488450"", ""name"": ""Christina Alzona PA - Realty Associates""}, {""id"": ""134152877133045"", ""name"": ""Wmw Hunting N Outdoors""}, {""id"": ""10207224500559800"", ""name"": ""Pamela Hearn""}, {""id"": ""1169592006466589"", ""name"": ""Nancy Shan""}, {""id"": ""10155170031578000"", ""name"": ""Rick McTague""}, {""id"": ""10210146617849299"", ""name"": ""Koirala Birendra""}, {""id"": ""1775477722743166"", ""name"": ""Frank Bucci""}, {""id"": ""969840246392556"", ""name"": ""Dimitri Perivoliotis""}, {""id"": ""1958818791003971"", ""name"": ""CJ Lashley""}, {""id"": ""1299959770102899"", ""name"": ""TommyBarbara Campbell Bearden""}, {""id"": ""10206642548460816"", ""name"": ""Cathy Breedlove""}, {""id"": ""10206608387062960"", ""name"": ""Caroline Sarian""}, {""id"": ""551505821690336"", ""name"": ""James G Pagan""}, {""id"": ""1337689349580171"", ""name"": ""Cassandra Long""}, {""id"": ""10210906318957578"", ""name"": ""Bob Bobbi Schultz""}, {""id"": ""1154316264589943"", ""name"": ""Irene Lazo Perez""}, {""id"": ""10206623774127978"", ""name"": ""Papillon Seal""}, {""id"": ""10206269317066726"", ""name"": ""Neva Schroder""}]}","","","","2017-05-22T13:34:04+0000","2017-05-22T14:13:05+0000"
